source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
197.170.185.124,10.0.238.81,59666,443,HTTPS,340,3.845,0,1,Netherlands,08-01-2025 23:28,Normal,0
231.35.3.41,172.16.17.233,8533,443,HTTPS,969,66.972,9,0,Japan,29-01-2025 07:07,Phishing,1
136.222.135.245,10.0.231.249,52911,22,HTTP,388,3.638,0,1,China,02-01-2025 21:07,Normal,0
195.219.150.51,172.16.86.41,30474,22,HTTPS,618,0.667,0,1,Nigeria,19-01-2025 15:01,Normal,0
79.109.241.75,10.0.20.111,1053,4444,TCP,578,15002.25,0,1,United Kingdom,20-01-2025 22:11,Malware,1
58.6.133.156,172.16.243.16,50359,53,HTTPS,908,3.334,0,1,China,08-01-2025 13:33,Normal,0
221.12.108.208,10.0.53.153,12232,21,FTP,306540,527.55,0,1,France,22-01-2025 08:26,Data Exfiltration,1
27.195.119.80,172.16.209.18,3608,4444,TCP,524,10447.23,0,1,Brazil,09-01-2025 04:02,Malware,1
182.134.235.41,10.0.225.95,39877,54362,TCP,40,0.0001,0,0,China,14-01-2025 07:19,Port Scan,1
155.222.155.222,192.168.113.116,61248,80,TCP,1459,0.000988,0,0,United States,07-01-2025 09:19,DDoS,1
254.12.88.127,192.168.180.10,63977,38855,TCP,40,0.0001,0,0,Russia,09-01-2025 03:35,Port Scan,1
248.241.4.97,192.168.124.82,6143,80,TCP,1484,0.000531,0,0,United States,10-01-2025 21:28,DDoS,1
74.217.39.156,10.0.98.6,3648,80,TCP,1479,0.000847,0,0,United States,05-01-2025 00:50,DDoS,1
157.117.100.217,10.0.65.138,48047,4444,TCP,924,18642.78,0,1,Canada,04-01-2025 20:54,Malware,1
106.178.215.138,10.0.101.139,36404,4444,TCP,521,15146.17,0,1,United States,05-01-2025 03:02,Malware,1
33.205.169.213,192.168.219.113,46321,443,TCP,1497,0.000318,0,0,Russia,13-01-2025 19:47,DDoS,1
197.120.53.8,192.168.195.221,17677,22,HTTPS,680,4.693,0,1,Iran,15-01-2025 09:40,Normal,0
74.175.77.143,192.168.46.24,37842,443,HTTP,531,3.336,0,1,Russia,27-01-2025 16:17,Normal,0
234.44.116.154,172.16.101.98,26879,22,SSH,59,0.302,440,0,United States,19-01-2025 03:30,Brute Force,1
134.132.236.50,10.0.181.251,47223,443,TCP,910,1.504,0,1,Japan,25-01-2025 05:11,Normal,0
148.158.194.41,10.0.91.180,17262,4444,TCP,781,19281.06,0,1,China,15-01-2025 18:33,Malware,1
47.247.192.60,10.0.73.102,60427,22,HTTPS,611,0.857,0,1,China,02-01-2025 21:27,Normal,0
169.160.78.98,172.16.173.245,27431,54033,TCP,40,0.0001,0,0,South Korea,08-01-2025 08:28,Port Scan,1
192.45.253.178,192.168.103.21,17433,53,HTTP,831,3.711,0,1,Russia,30-01-2025 21:31,Normal,0
47.32.35.64,172.16.145.130,44249,443,TCP,548,3.98,0,1,China,10-01-2025 21:19,Normal,0
58.78.205.57,172.16.231.222,64936,443,TCP,1461,0.000866,0,0,United States,08-01-2025 05:50,DDoS,1
28.30.206.113,10.0.65.176,26251,22,HTTPS,955,0.543,0,1,India,28-01-2025 18:03,Normal,0
223.220.111.101,192.168.204.64,56744,80,TCP,1492,0.000959,0,0,Canada,26-01-2025 15:55,DDoS,1
9.158.159.158,192.168.151.128,28024,22,TCP,389,1.759,0,1,Japan,08-01-2025 05:10,Normal,0
39.202.79.30,172.16.137.85,12560,80,TCP,1497,0.000593,0,0,Canada,26-01-2025 04:26,DDoS,1
69.195.14.59,10.0.97.148,51392,443,TCP,1464,0.000268,0,0,United States,22-01-2025 10:35,DDoS,1
120.216.60.58,192.168.170.57,33892,22,SSH,89,0.488,119,0,China,16-01-2025 09:32,Brute Force,1
250.105.78.161,10.0.138.75,40647,80,TCP,1494,0.000717,0,0,Nigeria,03-01-2025 11:55,DDoS,1
30.13.22.80,10.0.15.24,59131,443,HTTPS,634,1.335,0,1,India,01-01-2025 21:25,Normal,0
88.187.135.191,192.168.140.35,20150,443,TCP,1456,0.000666,0,0,Japan,30-01-2025 14:55,DDoS,1
93.163.119.148,172.16.153.149,19807,4444,TCP,929,12892.4,0,1,United Kingdom,13-01-2025 20:16,Malware,1
124.49.44.112,10.0.45.1,2204,4444,TCP,945,14931.43,0,1,Germany,19-01-2025 02:48,Malware,1
233.40.253.93,10.0.113.188,36983,22,SSH,70,0.219,425,0,Canada,07-01-2025 16:09,Brute Force,1
21.153.146.216,10.0.95.15,45561,80,TCP,1453,0.000955,0,0,Russia,10-01-2025 11:33,DDoS,1
81.245.51.120,172.16.246.153,48202,443,HTTPS,1096,105.379,5,0,Russia,20-01-2025 18:48,Phishing,1
218.180.232.44,192.168.165.169,43295,22,SSH,79,0.263,357,0,United States,05-01-2025 02:43,Brute Force,1
9.35.86.223,172.16.111.44,4592,29746,TCP,40,0.0001,0,0,Ukraine,19-01-2025 19:22,Port Scan,1
123.16.158.238,10.0.64.60,50126,53,HTTPS,815,0.719,0,1,United States,16-01-2025 14:30,Normal,0
68.135.123.176,10.0.147.191,14477,80,TCP,1467,0.000684,0,0,United Kingdom,06-01-2025 18:08,DDoS,1
62.61.169.152,172.16.105.11,17283,53,HTTPS,668,2.052,0,1,France,26-01-2025 04:23,Normal,0
68.200.170.112,192.168.180.243,49150,80,TCP,1455,0.000357,0,0,Iran,21-01-2025 00:25,DDoS,1
223.79.99.225,172.16.134.186,16294,80,TCP,1454,0.000805,0,0,Brazil,25-01-2025 17:41,DDoS,1
250.139.175.3,10.0.86.136,57859,80,TCP,1463,0.000639,0,0,China,23-01-2025 06:50,DDoS,1
9.171.37.139,192.168.149.217,23027,80,HTTPS,606,2.255,0,1,Brazil,23-01-2025 06:21,Normal,0
249.211.11.122,192.168.223.20,52256,22,HTTP,462,2.551,0,1,China,16-01-2025 19:14,Normal,0
162.156.86.138,10.0.95.202,32298,22,SSH,67,0.13,316,0,Brazil,16-01-2025 13:04,Brute Force,1
226.4.112.60,192.168.57.84,2772,53,DNS,736,0.546,0,1,France,03-01-2025 06:48,Normal,0
38.114.123.159,172.16.77.11,62259,22,SSH,94,0.265,201,0,India,09-01-2025 02:32,Brute Force,1
164.194.245.184,172.16.245.233,22398,22,TCP,980,1.563,0,1,United States,30-01-2025 23:18,Normal,0
27.91.44.209,10.0.196.172,42588,443,DNS,805,3.565,0,1,South Korea,18-01-2025 21:14,Normal,0
250.91.144.225,10.0.105.123,41523,443,TCP,734,4.171,0,1,United States,26-01-2025 13:45,Normal,0
64.176.245.109,10.0.248.94,27447,22,DNS,970,4.768,0,1,Nigeria,27-01-2025 11:53,Normal,0
113.170.168.92,192.168.21.11,58150,53,HTTP,334,4.77,0,1,Iran,14-01-2025 08:58,Normal,0
29.180.42.248,10.0.97.232,23987,52372,TCP,40,0.0001,0,0,Brazil,19-01-2025 18:56,Port Scan,1
172.150.61.232,10.0.162.87,9467,22,HTTPS,979,1.448,0,1,United States,26-01-2025 04:11,Normal,0
62.46.210.141,192.168.246.166,50164,56806,TCP,40,0.0001,0,0,China,28-01-2025 11:41,Port Scan,1
38.27.93.107,10.0.92.10,2113,443,HTTP,733,4.928,0,1,United States,05-01-2025 22:41,Normal,0
171.133.92.166,192.168.73.80,16913,443,HTTP,847,3.065,0,1,Russia,17-01-2025 16:49,Normal,0
252.33.65.251,172.16.34.60,43496,10204,TCP,40,0.0001,0,0,Canada,02-01-2025 00:11,Port Scan,1
191.178.136.109,192.168.73.179,36422,443,TCP,1482,0.000482,0,0,Canada,05-01-2025 18:08,DDoS,1
61.237.200.164,192.168.237.127,11316,53,HTTPS,932,2.059,0,1,Russia,23-01-2025 22:16,Normal,0
69.170.42.144,192.168.88.92,23738,21,FTP,449225,836.43,0,1,United Kingdom,05-01-2025 15:07,Data Exfiltration,1
85.98.193.100,192.168.119.241,51127,443,DNS,831,4.344,0,1,United Kingdom,23-01-2025 20:17,Normal,0
156.98.105.234,192.168.177.232,33557,53,DNS,446,1.552,0,1,United States,21-01-2025 21:53,Normal,0
193.176.131.201,10.0.55.137,16308,80,TCP,1452,0.000974,0,0,Brazil,20-01-2025 05:16,DDoS,1
68.187.73.211,172.16.61.246,48523,22,SSH,98,0.101,417,0,Japan,25-01-2025 03:27,Brute Force,1
147.67.78.158,172.16.124.178,53384,443,HTTPS,1087,72.563,8,0,United States,10-01-2025 07:16,Phishing,1
73.125.38.76,172.16.133.25,47150,25405,TCP,40,0.0001,0,0,Russia,13-01-2025 01:54,Port Scan,1
224.42.217.17,172.16.199.90,38521,53,HTTPS,909,3.247,0,1,United States,14-01-2025 08:27,Normal,0
183.177.121.24,192.168.217.68,31195,21,FTP,418528,911.54,0,1,Russia,04-01-2025 19:40,Data Exfiltration,1
3.245.143.176,10.0.212.192,50114,22,SSH,74,0.41,295,0,Japan,05-01-2025 19:55,Brute Force,1
53.46.41.247,172.16.220.7,32206,22,SSH,88,0.449,360,0,China,03-01-2025 05:52,Brute Force,1
193.142.183.125,192.168.138.220,52029,4444,TCP,751,14925.25,0,1,China,13-01-2025 11:42,Malware,1
61.153.235.237,172.16.250.241,30911,53,HTTPS,399,4.965,0,1,China,08-01-2025 19:48,Normal,0
225.249.183.239,10.0.192.197,59777,4444,TCP,858,15084.55,0,1,United States,11-01-2025 12:07,Malware,1
193.155.160.111,172.16.51.146,16223,22,SSH,83,0.324,125,0,Ukraine,21-01-2025 08:35,Brute Force,1
196.8.187.120,10.0.104.135,51852,443,TCP,1464,0.000544,0,0,India,05-01-2025 16:26,DDoS,1
243.125.55.227,172.16.62.105,37387,22,SSH,42,0.45,104,0,India,26-01-2025 01:19,Brute Force,1
109.248.248.188,172.16.247.128,18739,53,HTTPS,847,3.004,0,1,Germany,08-01-2025 08:53,Normal,0
167.97.54.176,192.168.191.15,63251,80,HTTPS,313,3.647,0,1,Iran,06-01-2025 12:59,Normal,0
195.239.147.56,10.0.238.217,24821,80,DNS,753,1.562,0,1,South Korea,07-01-2025 12:05,Normal,0
48.235.126.155,192.168.243.60,52433,80,DNS,325,3.381,0,1,United States,14-01-2025 17:45,Normal,0
231.39.57.231,192.168.82.164,42245,22,SSH,94,0.165,295,0,Russia,06-01-2025 20:47,Brute Force,1
184.170.134.166,172.16.170.248,60556,80,TCP,1450,0.000563,0,0,Germany,11-01-2025 18:06,DDoS,1
111.16.120.241,10.0.180.19,28609,4444,TCP,649,19958.25,0,1,France,07-01-2025 05:01,Malware,1
144.142.200.253,192.168.79.88,43324,24066,TCP,40,0.0001,0,0,China,28-01-2025 13:20,Port Scan,1
30.166.185.15,172.16.11.161,22222,37572,TCP,40,0.0001,0,0,France,29-01-2025 14:58,Port Scan,1
79.108.167.120,10.0.205.181,11058,443,DNS,988,1.89,0,1,Brazil,08-01-2025 12:42,Normal,0
226.198.193.12,172.16.15.162,48944,22,HTTPS,928,1.123,0,1,Nigeria,16-01-2025 00:31,Normal,0
113.234.191.29,10.0.247.92,32166,22,SSH,49,0.162,210,0,China,21-01-2025 18:20,Brute Force,1
182.81.15.18,192.168.13.56,36965,443,HTTPS,1268,56.359,8,0,China,10-01-2025 17:56,Phishing,1
187.107.26.70,192.168.114.197,49774,80,DNS,333,4.871,0,1,United States,01-01-2025 15:46,Normal,0
125.143.190.87,192.168.75.95,17395,80,DNS,625,3.763,0,1,Russia,07-01-2025 16:05,Normal,0
251.67.63.47,10.0.149.51,36204,443,TCP,1460,0.000684,0,0,India,13-01-2025 18:44,DDoS,1
217.189.157.132,172.16.33.166,6529,4444,TCP,731,16260.66,0,1,China,17-01-2025 09:28,Malware,1
58.14.253.136,10.0.28.227,16496,22,TCP,522,3.895,0,1,Russia,26-01-2025 11:42,Normal,0
99.29.230.203,192.168.190.202,15578,3577,TCP,40,0.0001,0,0,United States,02-01-2025 08:33,Port Scan,1
94.227.86.117,10.0.22.116,43720,4444,TCP,996,12900.15,0,1,Iran,19-01-2025 12:10,Malware,1
109.130.45.61,172.16.184.190,25320,443,TCP,1466,0.000584,0,0,China,09-01-2025 00:44,DDoS,1
130.73.205.237,192.168.192.237,20973,4444,TCP,502,11569.64,0,1,United States,05-01-2025 12:07,Malware,1
147.163.189.106,10.0.164.71,28271,443,TCP,1478,0.000559,0,0,China,18-01-2025 00:45,DDoS,1
65.150.13.106,192.168.104.156,22074,22,SSH,68,0.405,151,0,Iran,03-01-2025 04:29,Brute Force,1
136.163.105.189,192.168.229.130,29713,80,HTTPS,740,2.032,0,1,India,19-01-2025 08:29,Normal,0
218.152.247.184,192.168.173.196,16462,2844,TCP,40,0.0001,0,0,Japan,29-01-2025 17:21,Port Scan,1
100.17.174.205,10.0.213.171,53585,443,DNS,570,3.997,0,1,United States,24-01-2025 22:02,Normal,0
197.139.244.252,172.16.117.155,54443,443,TCP,1498,0.000572,0,0,Russia,14-01-2025 10:01,DDoS,1
183.88.219.53,172.16.19.195,24801,80,TCP,1452,0.000322,0,0,India,25-01-2025 10:19,DDoS,1
237.186.7.95,172.16.120.95,12767,80,HTTPS,571,0.533,0,1,China,22-01-2025 02:32,Normal,0
1.121.218.167,172.16.80.209,16870,443,TCP,1488,0.000402,0,0,Japan,06-01-2025 11:09,DDoS,1
125.80.43.127,192.168.90.136,20512,443,HTTPS,1439,118.701,9,0,Canada,29-01-2025 00:11,Phishing,1
231.178.213.230,172.16.180.43,47246,443,HTTPS,759,86.7,10,0,United States,13-01-2025 09:51,Phishing,1
165.240.38.29,10.0.189.134,17723,443,HTTPS,778,107.58,9,0,United Kingdom,25-01-2025 17:50,Phishing,1
98.92.180.40,192.168.177.98,12435,21,FTP,256154,880.76,0,1,United States,24-01-2025 01:04,Data Exfiltration,1
82.203.163.19,192.168.244.30,29984,4444,TCP,601,10998.76,0,1,United States,03-01-2025 11:30,Malware,1
29.185.96.42,10.0.223.130,37256,22,DNS,937,0.647,0,1,India,23-01-2025 11:40,Normal,0
247.200.254.200,172.16.96.243,37825,53,TCP,773,4.444,0,1,India,26-01-2025 11:02,Normal,0
81.93.48.154,192.168.221.167,41501,80,HTTPS,940,3.668,0,1,United States,07-01-2025 14:26,Normal,0
183.165.57.148,10.0.240.177,2171,22,TCP,481,1.944,0,1,Iran,08-01-2025 05:24,Normal,0
111.201.175.27,172.16.238.81,29989,22785,TCP,40,0.0001,0,0,France,12-01-2025 07:00,Port Scan,1
45.8.176.52,192.168.114.233,16289,80,TCP,1463,0.000507,0,0,United States,10-01-2025 19:40,DDoS,1
150.250.137.192,172.16.91.173,4820,443,HTTP,625,4.089,0,1,Brazil,27-01-2025 15:25,Normal,0
5.100.95.59,192.168.237.219,13679,443,TCP,1452,0.000489,0,0,Brazil,21-01-2025 09:17,DDoS,1
104.205.215.139,192.168.77.249,4832,22,SSH,48,0.11,401,0,Brazil,15-01-2025 18:18,Brute Force,1
201.198.44.201,192.168.251.157,22886,443,HTTPS,998,1.46,0,1,China,11-01-2025 16:34,Normal,0
103.179.107.3,192.168.14.127,28972,53,HTTP,381,4.98,0,1,India,17-01-2025 05:04,Normal,0
32.192.119.207,172.16.112.86,5389,22,TCP,777,4.345,0,1,Nigeria,08-01-2025 00:38,Normal,0
224.66.76.30,192.168.118.174,13608,80,HTTPS,999,4.651,0,1,China,26-01-2025 08:25,Normal,0
176.199.200.60,192.168.211.205,53628,14690,TCP,40,0.0001,0,0,France,01-01-2025 03:40,Port Scan,1
179.65.5.241,192.168.179.147,35387,22,HTTP,870,2.056,0,1,China,08-01-2025 22:05,Normal,0
190.122.102.94,10.0.246.152,56166,22,SSH,78,0.125,135,0,Russia,04-01-2025 05:54,Brute Force,1
99.224.28.162,172.16.141.204,37327,53,HTTP,805,4.64,0,1,France,10-01-2025 08:59,Normal,0
171.26.65.20,10.0.63.46,64621,80,TCP,1457,0.000347,0,0,United States,27-01-2025 22:20,DDoS,1
135.136.16.73,10.0.62.120,42749,22,TCP,667,2.23,0,1,Germany,05-01-2025 08:08,Normal,0
58.7.194.24,10.0.51.89,32296,22,SSH,58,0.341,220,0,China,15-01-2025 02:03,Brute Force,1
236.11.54.183,10.0.102.203,4501,53,TCP,513,0.685,0,1,Brazil,28-01-2025 16:57,Normal,0
198.243.170.142,192.168.46.176,43900,443,TCP,1458,0.000741,0,0,Germany,02-01-2025 12:11,DDoS,1
48.246.130.175,10.0.158.227,60457,22,SSH,68,0.47,300,0,Russia,13-01-2025 16:12,Brute Force,1
219.160.35.32,172.16.200.182,46410,80,DNS,310,0.981,0,1,United States,11-01-2025 23:38,Normal,0
103.187.46.15,192.168.10.107,17290,80,TCP,403,0.9,0,1,Canada,20-01-2025 04:08,Normal,0
13.152.183.222,192.168.105.172,42237,443,TCP,1470,0.000391,0,0,Germany,05-01-2025 03:35,DDoS,1
160.114.19.109,172.16.41.189,50840,443,HTTP,645,0.635,0,1,China,08-01-2025 04:13,Normal,0
210.178.37.140,172.16.176.74,3979,443,HTTPS,644,66.302,5,0,China,07-01-2025 15:00,Phishing,1
24.248.62.99,192.168.34.222,55435,443,DNS,451,2.637,0,1,South Korea,29-01-2025 12:53,Normal,0
64.129.240.118,192.168.35.92,47979,53,HTTPS,602,4.955,0,1,United States,08-01-2025 23:40,Normal,0
52.147.212.130,192.168.33.162,40422,22,SSH,42,0.33,296,0,Ukraine,01-01-2025 03:45,Brute Force,1
179.203.250.79,10.0.112.220,7176,443,HTTPS,442,3.727,0,1,Nigeria,06-01-2025 08:57,Normal,0
11.47.240.204,172.16.117.188,37950,53,TCP,882,1.902,0,1,Japan,18-01-2025 20:51,Normal,0
57.21.9.214,192.168.0.7,7331,443,HTTP,553,3.807,0,1,Ukraine,16-01-2025 04:04,Normal,0
100.3.21.27,192.168.155.195,59890,53,DNS,442,4.844,0,1,Russia,23-01-2025 16:16,Normal,0
181.224.39.247,10.0.2.187,1728,443,HTTPS,381,4.463,0,1,India,25-01-2025 17:09,Normal,0
5.129.225.182,172.16.253.72,26948,80,HTTPS,476,3.567,0,1,Brazil,18-01-2025 23:21,Normal,0
45.67.254.196,192.168.132.119,29071,4444,TCP,653,10804.54,0,1,China,02-01-2025 09:42,Malware,1
138.224.117.190,172.16.111.125,10221,22,HTTP,992,2.742,0,1,United States,09-01-2025 12:29,Normal,0
88.182.213.100,192.168.166.215,60168,443,HTTPS,805,65.533,9,0,Ukraine,29-01-2025 12:54,Phishing,1
225.38.108.252,172.16.100.231,24905,80,HTTPS,315,3.052,0,1,Russia,19-01-2025 13:37,Normal,0
46.41.219.234,172.16.227.60,49085,443,DNS,875,1.367,0,1,China,24-01-2025 03:08,Normal,0
244.117.130.129,172.16.178.80,57305,22,DNS,596,3.939,0,1,India,16-01-2025 17:43,Normal,0
219.163.48.198,10.0.172.180,19976,4444,TCP,703,16326.24,0,1,United States,07-01-2025 08:24,Malware,1
132.143.40.143,172.16.49.126,20382,22,HTTP,317,0.925,0,1,France,07-01-2025 21:16,Normal,0
141.135.49.55,172.16.121.70,47769,22,SSH,76,0.302,479,0,United States,10-01-2025 07:55,Brute Force,1
164.199.189.112,10.0.59.210,64617,443,TCP,880,2.292,0,1,United States,27-01-2025 22:35,Normal,0
227.174.221.50,192.168.83.250,57537,4444,TCP,842,13145.98,0,1,Brazil,15-01-2025 03:20,Malware,1
97.79.121.249,172.16.188.163,5225,38184,TCP,40,0.0001,0,0,United States,20-01-2025 11:41,Port Scan,1
157.79.1.215,10.0.188.214,24273,80,TCP,1467,0.000525,0,0,Brazil,14-01-2025 09:07,DDoS,1
151.199.100.81,10.0.63.26,36969,443,HTTPS,958,76.307,10,0,Nigeria,12-01-2025 16:32,Phishing,1
126.59.92.142,10.0.221.48,45568,22,TCP,933,1.829,0,1,Brazil,22-01-2025 20:55,Normal,0
15.133.34.203,192.168.6.92,58791,53,TCP,321,2.539,0,1,Japan,10-01-2025 12:48,Normal,0
241.188.202.117,10.0.115.55,51546,80,TCP,1476,0.000157,0,0,Russia,01-01-2025 14:18,DDoS,1
130.150.56.197,10.0.233.14,32978,80,TCP,1478,0.000123,0,0,United States,27-01-2025 21:01,DDoS,1
123.117.173.144,10.0.59.208,29196,443,TCP,1454,0.000527,0,0,Russia,05-01-2025 22:27,DDoS,1
56.108.240.145,10.0.93.140,36311,443,TCP,1477,0.000699,0,0,Russia,20-01-2025 05:12,DDoS,1
20.55.3.67,10.0.29.73,34768,4444,TCP,827,14397.32,0,1,Brazil,08-01-2025 00:38,Malware,1
104.186.167.86,10.0.2.239,10578,22,DNS,620,2.011,0,1,United States,22-01-2025 08:31,Normal,0
121.144.39.111,172.16.9.14,35564,53,DNS,303,1.396,0,1,United States,29-01-2025 21:08,Normal,0
251.145.163.33,10.0.44.154,36076,443,HTTPS,1014,50.21,7,0,Nigeria,22-01-2025 05:36,Phishing,1
98.249.90.233,10.0.89.190,27122,22,SSH,55,0.252,485,0,Germany,14-01-2025 02:07,Brute Force,1
49.89.74.94,172.16.219.43,53052,80,HTTP,676,0.934,0,1,Iran,18-01-2025 23:34,Normal,0
115.149.29.114,192.168.65.211,59059,80,HTTPS,367,2.049,0,1,Germany,24-01-2025 11:43,Normal,0
209.57.254.225,10.0.223.32,62174,22,SSH,62,0.176,309,0,Germany,11-01-2025 13:36,Brute Force,1
54.118.115.108,172.16.112.226,11839,22,SSH,74,0.32,305,0,United Kingdom,07-01-2025 12:17,Brute Force,1
2.148.128.217,172.16.121.183,33905,53,TCP,338,3.057,0,1,China,30-01-2025 08:22,Normal,0
112.22.74.74,10.0.135.218,2311,22,HTTP,752,4.615,0,1,Canada,04-01-2025 10:04,Normal,0
106.192.16.21,172.16.43.165,3175,80,TCP,1489,0.000884,0,0,Brazil,13-01-2025 03:56,DDoS,1
237.33.164.175,10.0.234.185,28505,22,TCP,434,1.782,0,1,United States,29-01-2025 10:17,Normal,0
207.150.184.8,10.0.184.231,46424,22,SSH,84,0.16,182,0,Germany,28-01-2025 22:55,Brute Force,1
121.206.91.51,192.168.27.101,31690,443,HTTPS,1078,52.088,9,0,United States,29-01-2025 10:33,Phishing,1
152.103.175.28,192.168.58.240,42416,80,HTTP,390,2.962,0,1,Ukraine,12-01-2025 13:03,Normal,0
58.172.174.10,172.16.194.180,35634,63377,TCP,40,0.0001,0,0,China,23-01-2025 14:02,Port Scan,1
223.25.126.32,10.0.210.114,38156,4444,TCP,728,12443.86,0,1,China,30-01-2025 07:40,Malware,1
103.187.156.78,192.168.95.118,37701,80,TCP,1497,0.000698,0,0,United States,27-01-2025 17:04,DDoS,1
147.52.239.216,10.0.239.6,44536,21,FTP,300381,932.5,0,1,Germany,17-01-2025 05:11,Data Exfiltration,1
13.214.22.166,10.0.239.148,17851,22,SSH,63,0.427,100,0,China,30-01-2025 03:23,Brute Force,1
96.99.155.149,172.16.240.193,9163,443,TCP,382,3.252,0,1,United States,12-01-2025 10:01,Normal,0
1.221.15.210,172.16.181.140,51296,80,TCP,1495,0.000198,0,0,Russia,04-01-2025 21:38,DDoS,1
146.181.124.220,10.0.88.193,27152,58912,TCP,40,0.0001,0,0,Russia,16-01-2025 13:55,Port Scan,1
88.80.239.192,10.0.255.223,48090,443,TCP,1480,0.000418,0,0,United States,18-01-2025 09:28,DDoS,1
165.9.204.168,10.0.236.28,34722,22,SSH,41,0.482,219,0,Brazil,26-01-2025 13:01,Brute Force,1
149.25.21.140,10.0.87.33,34680,443,HTTPS,991,41.167,6,0,United States,08-01-2025 01:06,Phishing,1
154.153.61.74,10.0.2.173,62974,4444,TCP,952,10868.15,0,1,China,19-01-2025 03:48,Malware,1
2.165.140.150,192.168.252.116,24228,22,HTTPS,485,1.442,0,1,Germany,29-01-2025 15:23,Normal,0
237.215.232.199,172.16.3.91,48503,80,TCP,1450,0.000141,0,0,United Kingdom,22-01-2025 07:08,DDoS,1
7.85.107.58,10.0.160.200,13630,443,DNS,799,0.864,0,1,Brazil,18-01-2025 15:13,Normal,0
212.148.116.193,192.168.82.179,18885,443,HTTP,994,3.757,0,1,Russia,16-01-2025 08:58,Normal,0
205.177.80.171,192.168.236.124,60026,22,SSH,93,0.354,223,0,Nigeria,03-01-2025 18:45,Brute Force,1
195.93.226.184,10.0.164.29,18173,868,TCP,40,0.0001,0,0,Nigeria,06-01-2025 03:50,Port Scan,1
211.2.195.23,172.16.22.148,60679,9673,TCP,40,0.0001,0,0,France,13-01-2025 18:30,Port Scan,1
38.96.105.154,192.168.80.198,35488,22,TCP,936,2.475,0,1,Russia,26-01-2025 18:30,Normal,0
108.217.31.232,172.16.70.57,59424,53,DNS,366,3.878,0,1,France,07-01-2025 03:45,Normal,0
15.10.172.201,10.0.52.37,46659,443,TCP,1450,0.000646,0,0,Nigeria,08-01-2025 09:43,DDoS,1
116.53.245.38,172.16.245.153,51077,53,TCP,976,1.015,0,1,Germany,07-01-2025 10:07,Normal,0
38.78.25.7,172.16.9.36,6507,22,SSH,97,0.274,469,0,United States,08-01-2025 15:50,Brute Force,1
185.18.224.69,10.0.205.85,1061,29633,TCP,40,0.0001,0,0,United Kingdom,01-01-2025 21:07,Port Scan,1
167.26.36.53,10.0.39.85,32873,22245,TCP,40,0.0001,0,0,Germany,10-01-2025 16:06,Port Scan,1
51.55.235.125,10.0.24.232,51868,22,HTTP,782,1.542,0,1,Ukraine,13-01-2025 18:40,Normal,0
27.238.89.84,10.0.139.107,58744,443,HTTPS,702,0.684,0,1,United States,24-01-2025 14:11,Normal,0
197.81.140.54,10.0.214.254,7882,443,HTTPS,651,3.698,0,1,China,27-01-2025 19:14,Normal,0
214.190.184.203,172.16.254.24,8505,80,HTTPS,972,4.681,0,1,United States,26-01-2025 08:17,Normal,0
148.18.202.14,172.16.96.8,59285,22,HTTPS,913,3.015,0,1,Japan,07-01-2025 03:13,Normal,0
66.34.98.184,192.168.245.17,15403,22,SSH,77,0.134,219,0,China,05-01-2025 12:24,Brute Force,1
234.198.243.115,172.16.171.86,11551,22,SSH,63,0.123,433,0,United States,11-01-2025 15:10,Brute Force,1
62.95.94.18,10.0.34.185,35082,80,TCP,772,2.271,0,1,United States,22-01-2025 06:19,Normal,0
131.222.199.246,172.16.81.171,39765,22,SSH,95,0.317,334,0,China,02-01-2025 15:06,Brute Force,1
194.110.145.19,172.16.141.194,25329,49622,TCP,40,0.0001,0,0,India,07-01-2025 07:37,Port Scan,1
40.175.15.229,192.168.27.233,2522,22,SSH,89,0.408,265,0,Russia,13-01-2025 18:19,Brute Force,1
249.251.196.63,172.16.202.223,55272,53,HTTP,972,2.521,0,1,China,10-01-2025 21:55,Normal,0
153.111.209.92,172.16.20.103,7298,443,HTTP,361,2.485,0,1,Canada,19-01-2025 05:03,Normal,0
195.132.170.33,192.168.68.96,33350,54068,TCP,40,0.0001,0,0,Nigeria,14-01-2025 21:56,Port Scan,1
200.46.215.134,192.168.189.165,57717,80,DNS,547,4.068,0,1,Germany,22-01-2025 15:07,Normal,0
58.10.173.179,192.168.100.38,6146,80,TCP,1465,0.000338,0,0,China,25-01-2025 07:34,DDoS,1
69.84.212.171,10.0.215.164,60855,80,TCP,1495,0.000708,0,0,United States,28-01-2025 19:31,DDoS,1
145.170.144.12,172.16.239.243,31495,41865,TCP,40,0.0001,0,0,China,24-01-2025 18:08,Port Scan,1
143.76.9.208,192.168.150.247,23337,22,HTTPS,721,1.769,0,1,United States,24-01-2025 16:35,Normal,0
147.42.148.30,10.0.90.163,41691,443,TCP,1492,0.000776,0,0,China,03-01-2025 21:44,DDoS,1
169.106.49.214,172.16.141.51,35705,443,TCP,1486,0.000473,0,0,Russia,16-01-2025 07:34,DDoS,1
60.190.113.109,10.0.125.46,27184,53,HTTP,770,2.678,0,1,United States,12-01-2025 06:15,Normal,0
150.199.19.244,172.16.191.118,60185,21,FTP,153355,626.12,0,1,United States,22-01-2025 13:04,Data Exfiltration,1
