source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
48.241.241.4,10.0.165.55,51012,5432,HTTP,1255,0.343,0,1,France,10-01-2025 09:20,Normal,0
93.91.10.246,10.0.166.81,50254,63176,UDP,67,0.0165,0,0,United States,13-01-2025 10:27,Port Scan,1
90.99.102.43,172.16.186.45,63191,80,HTTP,650,4.53,1,0,United Kingdom,09-01-2025 18:42,Normal,0
103.158.6.170,172.16.220.28,7296,25,DNS,647,3.232,0,1,India,03-01-2025 21:16,Normal,0
172.244.191.179,172.16.214.151,49669,53,TCP,1202,3.117,1,0,Nigeria,19-01-2025 00:15,Normal,0
151.119.37.146,172.16.241.210,12793,8080,TCP,630,4.581,0,1,Germany,12-01-2025 04:23,Normal,0
87.224.236.39,10.0.30.104,57518,35762,UDP,42,0.0375,0,0,China,12-01-2025 17:53,Port Scan,1
5.216.140.46,10.0.129.92,35108,3389,SSH,348,2.693,313,0,United States,03-01-2025 23:18,Brute Force,1
183.70.197.92,192.168.133.117,17615,22,HTTP,589,2.67,1,0,Nigeria,03-01-2025 05:16,Normal,0
208.249.99.14,172.16.106.20,26434,22,DNS,1016,4.206,0,0,Nigeria,09-01-2025 10:53,Normal,0
72.94.170.12,10.0.71.154,27220,80,TCP,235,4.652,0,0,United States,15-01-2025 04:35,Normal,0
168.211.17.49,172.16.42.162,43283,53,TCP,531,0.188,0,1,India,30-01-2025 04:18,Normal,0
2.128.134.56,192.168.87.102,40456,3389,FTP,281,1.524,266,0,United States,16-01-2025 20:38,Brute Force,1
145.169.103.18,192.168.15.24,49921,53,DNS,1129,1.77,1,1,Germany,07-01-2025 22:54,Normal,0
229.225.62.79,10.0.67.226,54280,4444,TCP,2791,60.52,1,1,Russia,08-01-2025 06:16,Malware,1
96.113.88.247,10.0.51.6,1633,53,DNS,519,0.477,0,0,China,02-01-2025 22:54,Normal,0
48.43.239.61,192.168.251.191,34092,59739,UDP,85,0.0342,0,0,Brazil,29-01-2025 02:00,Port Scan,1
149.141.63.44,172.16.50.100,28412,22,DNS,1271,4.068,0,0,Nigeria,24-01-2025 07:47,Normal,0
233.105.89.120,10.0.60.63,46104,8080,TCP,905,1.068,0,1,Iran,15-01-2025 18:58,Normal,0
87.135.181.13,10.0.155.182,12120,3389,SSH,138,1.323,366,0,China,14-01-2025 20:03,Brute Force,1
234.8.140.127,172.16.252.145,2929,3389,FTP,103,0.94,62,1,India,10-01-2025 22:01,Brute Force,1
229.185.121.92,192.168.54.49,38754,8080,TCP,8265,0.0805,0,0,India,01-01-2025 00:29,DDoS,1
238.133.30.210,172.16.90.156,43015,443,UDP,5657,0.0836,0,0,Russia,16-01-2025 01:50,DDoS,1
8.119.90.114,10.0.201.100,5805,8080,TCP,4021,128,0,0,China,07-01-2025 10:24,Malware,1
170.149.215.226,192.168.31.167,6367,3389,TCP,103,2.322,421,0,Russia,29-01-2025 19:25,Brute Force,1
154.188.2.216,172.16.252.48,10339,25,HTTPS,965,2.797,1,1,Germany,17-01-2025 06:21,Normal,0
122.213.225.107,10.0.118.237,21679,3389,TCP,199,1.251,353,1,Iran,04-01-2025 01:09,Brute Force,1
219.165.195.14,10.0.196.183,5471,80,HTTPS,48450,1596.92,0,1,Germany,24-01-2025 23:45,Data Exfiltration,1
64.69.243.107,192.168.230.153,8445,5432,HTTPS,253,3.057,0,1,China,08-01-2025 10:38,Normal,0
95.19.31.69,172.16.226.114,31544,443,HTTP,538,10.63,5,1,Iran,25-01-2025 10:39,Phishing,1
128.121.74.163,172.16.181.111,22042,1337,HTTP,1149,230.2,2,0,United States,06-01-2025 01:52,Malware,1
28.53.139.209,10.0.21.191,34402,443,DNS,1215,0.798,0,0,Germany,05-01-2025 12:57,Normal,0
143.174.89.129,172.16.243.35,25797,22,DNS,916,0.269,0,1,United States,17-01-2025 19:20,Normal,0
142.176.187.213,172.16.189.168,38404,55734,TCP,86,0.0319,0,0,Ukraine,21-01-2025 21:47,Port Scan,1
155.115.54.56,10.0.100.106,60416,3306,TCP,940,3.799,1,0,Nigeria,10-01-2025 08:45,Normal,0
95.141.12.172,172.16.29.28,22810,25,HTTP,377,1.33,0,0,Russia,03-01-2025 16:46,Normal,0
240.176.183.92,10.0.181.110,31599,25,TCP,78,2.781,33,1,Russia,25-01-2025 10:59,Brute Force,1
193.175.62.102,10.0.207.91,46999,443,TCP,937,4.888,1,0,Germany,02-01-2025 08:06,Normal,0
119.49.243.54,192.168.64.16,44883,3389,FTP,178,2.81,332,0,Russia,16-01-2025 01:02,Brute Force,1
207.131.78.129,172.16.247.78,64826,80,FTP,61629,533.06,0,1,United States,06-01-2025 06:49,Data Exfiltration,1
63.106.175.193,172.16.176.108,51378,1337,HTTP,2189,124.93,1,0,China,05-01-2025 11:41,Malware,1
73.147.201.50,192.168.223.205,16284,80,ICMP,8274,0.0311,0,0,Nigeria,10-01-2025 09:44,DDoS,1
103.2.3.248,172.16.107.8,17125,80,TCP,1491,3.683,1,0,Russia,02-01-2025 03:31,Normal,0
103.107.187.25,10.0.218.81,44612,22,DNS,337,0.547,0,0,China,23-01-2025 00:21,Normal,0
3.42.174.136,10.0.38.138,54418,5432,HTTPS,1257,0.698,1,0,Russia,07-01-2025 18:40,Normal,0
240.179.60.248,172.16.119.109,43986,80,HTTP,1460,13.19,2,0,Russia,20-01-2025 22:16,Phishing,1
166.155.46.145,10.0.64.129,47743,25,TCP,243,1.8,35,1,South Korea,19-01-2025 14:54,Brute Force,1
113.148.18.176,192.168.244.252,59486,80,DNS,808,1.749,0,1,Germany,01-01-2025 13:35,Normal,0
164.46.152.207,172.16.253.10,54208,22,TCP,937,3.633,0,1,United States,20-01-2025 14:03,Normal,0
20.80.201.249,192.168.113.12,28947,80,HTTP,1350,2.548,0,1,China,06-01-2025 15:19,Normal,0
84.225.42.54,172.16.203.128,17722,8080,ICMP,6450,0.0062,0,0,United Kingdom,21-01-2025 18:46,DDoS,1
142.112.112.114,192.168.137.238,45325,8080,ICMP,4341,0.0827,0,0,Ukraine,01-01-2025 09:10,DDoS,1
186.22.81.33,172.16.206.9,24627,29995,UDP,75,0.0044,0,0,United Kingdom,10-01-2025 16:32,Port Scan,1
64.75.224.152,10.0.198.119,51518,3389,FTP,314,1.445,24,0,Ukraine,03-01-2025 12:22,Brute Force,1
149.137.121.59,10.0.70.105,37992,6667,TCP,796,98.02,3,1,Netherlands,19-01-2025 12:35,Malware,1
21.180.11.46,172.16.249.80,23206,22,TCP,501,3.437,0,0,United Kingdom,16-01-2025 17:41,Normal,0
154.250.178.148,172.16.77.51,14172,21,SSH,261,2.719,140,0,Japan,10-01-2025 01:16,Brute Force,1
202.36.77.251,192.168.79.66,1417,2388,UDP,76,0.0052,0,0,France,02-01-2025 12:59,Port Scan,1
216.115.135.118,10.0.67.240,53633,443,ICMP,4774,0.0187,0,0,Russia,27-01-2025 01:18,DDoS,1
97.80.128.208,192.168.228.9,17730,443,DNS,247,2.462,0,0,Netherlands,02-01-2025 20:02,Normal,0
182.1.240.91,172.16.82.237,28413,6667,TCP,3215,235.72,0,0,France,27-01-2025 16:36,Malware,1
27.141.57.218,10.0.104.139,19288,8080,HTTPS,449,0.23,0,0,United States,09-01-2025 04:53,Normal,0
72.104.97.71,192.168.156.145,19590,3389,TCP,229,2.433,372,1,Netherlands,21-01-2025 05:56,Brute Force,1
118.245.193.225,192.168.196.60,46927,10026,TCP,76,0.0261,0,0,Russia,20-01-2025 02:10,Port Scan,1
30.71.137.224,172.16.34.94,60472,3306,HTTPS,265,3.533,0,1,South Korea,23-01-2025 20:53,Normal,0
44.225.56.49,192.168.161.35,53855,5432,TCP,841,3.223,1,1,China,02-01-2025 21:56,Normal,0
60.137.62.80,10.0.99.95,45477,64517,UDP,69,0.0387,0,0,South Korea,22-01-2025 19:02,Port Scan,1
154.225.149.107,172.16.33.169,31681,5432,TCP,788,1.544,0,0,Ukraine,07-01-2025 15:37,Normal,0
118.208.177.205,10.0.141.69,10064,80,ICMP,3653,0.0278,0,0,United Kingdom,02-01-2025 11:37,DDoS,1
69.207.207.234,172.16.225.139,44069,443,HTTP,34141,602,0,1,India,17-01-2025 00:04,Data Exfiltration,1
169.140.96.143,10.0.244.18,64650,3389,FTP,275,0.79,40,0,Ukraine,22-01-2025 15:44,Brute Force,1
91.16.216.221,172.16.97.49,42730,3306,TCP,503,0.346,1,0,Netherlands,08-01-2025 14:54,Normal,0
11.208.124.192,10.0.162.215,36241,443,HTTPS,2710,278.58,0,0,South Korea,25-01-2025 01:18,Malware,1
13.236.177.34,192.168.30.130,11294,443,TCP,297,3.258,1,0,China,15-01-2025 18:41,Normal,0
88.244.160.108,172.16.102.39,21343,6667,TCP,810,170.33,1,0,United States,04-01-2025 23:44,Malware,1
36.93.19.136,172.16.222.167,35019,25,HTTP,235,2.509,1,0,India,15-01-2025 12:43,Normal,0
100.245.232.222,192.168.66.223,14503,8080,ICMP,5289,0.0167,0,0,China,04-01-2025 08:06,DDoS,1
19.245.68.227,192.168.22.99,9331,22,SSH,201,1.941,359,0,United States,20-01-2025 00:46,Brute Force,1
225.25.247.242,172.16.40.34,21441,22,TCP,518,0.496,0,0,United States,19-01-2025 19:06,Normal,0
171.222.106.245,10.0.129.144,36074,80,TCP,202,4.422,0,0,China,07-01-2025 06:59,Normal,0
129.196.99.143,192.168.161.24,53123,22,FTP,194,2.685,424,0,United States,08-01-2025 10:08,Brute Force,1
190.194.110.10,192.168.4.248,33702,21,SSH,451,1.441,450,0,South Korea,01-01-2025 11:18,Brute Force,1
141.133.118.20,192.168.210.151,23314,25,SSH,230,2.596,482,0,United Kingdom,14-01-2025 22:06,Brute Force,1
80.33.68.100,10.0.222.201,46892,443,HTTPS,21643,1573.48,0,1,Ukraine,13-01-2025 22:00,Data Exfiltration,1
61.211.6.178,10.0.243.24,21205,8728,TCP,62,0.005,0,0,United States,14-01-2025 02:44,Port Scan,1
71.91.7.45,172.16.173.221,55907,6110,TCP,77,0.0264,0,0,Iran,08-01-2025 07:48,Port Scan,1
98.211.224.184,192.168.246.181,27704,80,ICMP,5269,0.0281,0,0,United Kingdom,21-01-2025 23:03,DDoS,1
137.103.66.231,172.16.39.210,63463,80,HTTP,1324,3.976,0,0,Iran,17-01-2025 07:51,Normal,0
243.177.55.29,172.16.114.189,48510,80,UDP,1844,0.0669,0,0,Brazil,05-01-2025 18:46,DDoS,1
154.154.102.216,192.168.228.172,27955,5432,HTTPS,465,3.068,1,1,China,04-01-2025 21:25,Normal,0
139.69.248.203,192.168.57.247,27129,8080,ICMP,7102,0.062,0,0,Ukraine,25-01-2025 01:48,DDoS,1
178.114.205.209,192.168.215.186,58930,52015,TCP,57,0.0427,0,0,China,16-01-2025 06:29,Port Scan,1
96.178.190.65,192.168.78.249,7146,3389,FTP,483,1.136,428,0,Germany,07-01-2025 03:47,Brute Force,1
137.16.170.180,172.16.235.95,27612,3306,HTTP,793,3.124,0,1,India,17-01-2025 23:25,Normal,0
59.188.99.5,192.168.151.202,20207,8080,UDP,7721,0.0287,0,0,Russia,08-01-2025 19:19,DDoS,1
221.144.223.14,172.16.197.51,22197,80,TCP,7298,0.0841,0,0,Germany,20-01-2025 18:25,DDoS,1
200.72.224.29,172.16.78.205,17385,443,UDP,2266,0.0077,0,0,United States,26-01-2025 06:10,DDoS,1
192.161.121.59,192.168.231.75,61379,4444,TCP,2381,183.58,1,1,Brazil,14-01-2025 19:11,Malware,1
181.49.23.9,10.0.227.22,38220,3389,SSH,424,1.87,201,0,Russia,28-01-2025 07:30,Brute Force,1
142.1.211.16,172.16.191.105,16621,5432,HTTPS,1297,4.337,0,0,China,12-01-2025 16:14,Normal,0
69.182.7.245,172.16.32.159,43400,8080,TCP,1015,2.218,0,1,United States,20-01-2025 04:05,Normal,0
132.144.235.2,10.0.244.230,18197,44561,UDP,63,0.027,0,0,Netherlands,01-01-2025 23:08,Port Scan,1
200.174.57.80,172.16.253.122,43203,80,TCP,654,0.599,1,0,United Kingdom,30-01-2025 15:38,Normal,0
199.100.238.47,192.168.126.225,53239,3306,TCP,1092,1.275,1,0,United States,03-01-2025 14:50,Normal,0
93.87.234.147,10.0.188.147,51837,5432,TCP,1444,3.503,0,1,United States,05-01-2025 16:45,Normal,0
137.62.127.156,192.168.22.6,10873,3306,DNS,657,3.946,0,1,Germany,09-01-2025 03:32,Normal,0
221.17.61.164,10.0.21.160,55662,8080,HTTP,1654,283.14,0,1,Russia,23-01-2025 11:30,Malware,1
138.51.125.87,192.168.20.115,58584,80,TCP,2891,0.08,0,0,Russia,06-01-2025 20:31,DDoS,1
201.20.232.190,192.168.249.220,63438,53,DNS,224,3.321,0,1,Ukraine,24-01-2025 07:31,Normal,0
28.33.204.40,10.0.176.161,22865,443,TCP,1376,2.377,1,0,Canada,12-01-2025 03:10,Normal,0
85.112.4.62,10.0.38.18,60081,22,HTTP,1374,4.036,1,1,China,10-01-2025 16:31,Normal,0
105.103.43.153,10.0.81.94,48180,3389,TCP,204,2.486,386,0,South Korea,15-01-2025 01:09,Brute Force,1
159.68.241.112,10.0.163.123,24354,53,HTTPS,446,4.331,0,0,United States,18-01-2025 03:57,Normal,0
4.198.111.114,10.0.59.69,8627,3306,HTTP,347,1.727,0,1,China,21-01-2025 03:48,Normal,0
137.23.48.51,172.16.234.144,61733,80,TCP,8955,0.0534,0,0,Nigeria,29-01-2025 23:40,DDoS,1
240.59.251.166,10.0.25.51,27277,8080,TCP,864,3.176,1,0,Germany,08-01-2025 09:32,Normal,0
142.120.58.221,10.0.100.244,47597,3389,FTP,179,2.815,397,0,Iran,07-01-2025 20:12,Brute Force,1
105.180.173.29,10.0.217.53,17138,443,HTTP,335,11.505,1,1,Russia,04-01-2025 10:43,Phishing,1
228.202.93.128,172.16.159.212,16367,22,HTTP,1410,1.839,0,0,China,15-01-2025 22:16,Normal,0
28.100.162.56,172.16.62.152,15148,6667,HTTPS,3137,52.08,0,0,Nigeria,24-01-2025 16:52,Malware,1
1.25.24.203,192.168.252.32,56488,8080,HTTPS,1479,0.834,1,1,China,15-01-2025 19:58,Normal,0
199.41.210.84,10.0.222.214,12923,22,DNS,282,1.183,1,1,Russia,17-01-2025 00:01,Normal,0
150.254.43.200,172.16.107.28,38706,22,TCP,350,1.741,27,1,Russia,03-01-2025 23:16,Brute Force,1
103.89.87.135,10.0.181.25,6369,80,HTTPS,863,1.885,0,0,China,05-01-2025 03:47,Normal,0
90.219.239.179,172.16.206.159,8029,1337,HTTPS,843,155.36,3,1,United Kingdom,28-01-2025 00:09,Malware,1
149.235.178.103,192.168.122.161,20366,621,TCP,44,0.0196,0,0,Netherlands,15-01-2025 11:21,Port Scan,1
72.89.165.42,192.168.228.182,63311,22,FTP,474,0.527,180,0,Brazil,30-01-2025 14:35,Brute Force,1
186.126.133.19,10.0.57.218,36960,4444,HTTP,3361,269.77,0,1,United States,17-01-2025 20:14,Malware,1
185.45.25.191,192.168.60.205,49546,25,HTTPS,1493,12.463,2,1,Japan,16-01-2025 16:39,Phishing,1
226.95.125.144,172.16.151.8,38718,443,TCP,5883,0.0638,0,0,United States,08-01-2025 20:20,DDoS,1
134.19.226.4,192.168.96.104,58651,80,HTTP,467,9.534,2,1,United States,12-01-2025 19:28,Phishing,1
53.73.178.54,10.0.222.148,34914,443,UDP,7621,0.091,0,0,China,09-01-2025 18:31,DDoS,1
17.126.61.128,192.168.72.61,18116,25,FTP,466,2.525,464,1,United States,13-01-2025 05:22,Brute Force,1
66.94.14.2,10.0.15.28,30354,53,DNS,965,0.78,0,0,Russia,14-01-2025 21:09,Normal,0
191.179.37.91,172.16.28.204,29215,8080,DNS,446,2.835,0,1,United Kingdom,29-01-2025 11:52,Normal,0
98.97.77.96,192.168.161.125,14046,3306,DNS,501,2.305,0,1,Nigeria,21-01-2025 00:29,Normal,0
59.194.157.57,192.168.107.245,41926,25,HTTPS,1427,1.897,1,0,Ukraine,26-01-2025 00:11,Normal,0
203.131.52.147,192.168.111.243,20322,8080,TCP,2365,0.0334,0,0,United States,28-01-2025 22:36,DDoS,1
187.143.167.245,192.168.164.52,16068,22,DNS,1203,2.385,0,1,Russia,29-01-2025 14:29,Normal,0
130.4.210.68,192.168.23.174,11115,80,HTTP,1354,2.436,1,1,United States,04-01-2025 21:47,Normal,0
158.233.78.202,192.168.191.33,41714,5432,TCP,1004,0.717,0,1,Brazil,07-01-2025 19:47,Normal,0
197.200.146.24,192.168.129.31,27644,80,ICMP,8411,0.0852,0,0,Ukraine,28-01-2025 18:07,DDoS,1
155.90.109.207,192.168.2.160,18826,5432,DNS,363,3.867,0,0,Netherlands,19-01-2025 19:54,Normal,0
65.58.120.81,172.16.37.172,31190,8080,DNS,1243,4.895,0,1,Iran,24-01-2025 13:53,Normal,0
102.33.25.169,172.16.17.124,56165,443,HTTP,739,1.177,0,0,China,07-01-2025 14:45,Normal,0
100.158.100.22,172.16.120.209,27433,8080,DNS,492,4.483,0,0,United States,14-01-2025 11:01,Normal,0
46.234.242.88,10.0.85.248,38736,3306,HTTPS,903,2.696,1,0,United States,24-01-2025 11:05,Normal,0
242.82.8.234,10.0.225.139,10163,8080,HTTPS,828,3.732,1,0,South Korea,03-01-2025 21:37,Normal,0
223.232.38.248,172.16.65.200,4341,22,TCP,302,2.814,44,0,Netherlands,10-01-2025 08:30,Brute Force,1
229.187.8.185,192.168.79.165,7585,3389,TCP,276,1.316,455,1,France,10-01-2025 04:19,Brute Force,1
50.4.107.54,172.16.141.76,14124,8080,TCP,239,3.446,1,0,Iran,28-01-2025 00:34,Normal,0
206.72.16.40,172.16.132.210,59195,80,HTTP,1068,2.626,1,0,Germany,09-01-2025 13:54,Normal,0
93.37.175.118,10.0.231.3,65118,25,TCP,295,0.727,254,0,South Korea,07-01-2025 17:54,Brute Force,1
158.153.78.247,10.0.170.160,17031,1337,HTTP,3172,146.64,3,0,Nigeria,20-01-2025 09:54,Malware,1
62.227.206.84,192.168.245.80,23179,53,HTTPS,906,0.698,0,0,Japan,22-01-2025 18:41,Normal,0
158.131.43.149,172.16.126.17,25879,22,TCP,463,2.564,1,1,India,09-01-2025 10:25,Normal,0
83.127.77.179,172.16.187.160,8137,3306,HTTPS,1222,1.823,0,0,Nigeria,30-01-2025 04:16,Normal,0
56.121.179.69,192.168.54.78,52639,443,TCP,6050,0.0608,0,0,United States,05-01-2025 10:29,DDoS,1
141.15.56.8,10.0.209.96,57362,8080,ICMP,3030,0.003,0,0,Iran,14-01-2025 13:45,DDoS,1
148.181.48.128,10.0.146.219,2160,8080,HTTPS,1476,2.722,0,0,China,09-01-2025 18:16,Normal,0
132.71.176.57,192.168.222.31,59371,54725,TCP,100,0.0228,0,0,United States,29-01-2025 14:48,Port Scan,1
91.109.106.120,172.16.27.173,43848,443,TCP,1024,3.668,0,0,Netherlands,21-01-2025 22:12,Normal,0
185.119.243.90,192.168.235.93,30218,1937,TCP,50,0.0106,0,0,Ukraine,26-01-2025 01:17,Port Scan,1
81.146.198.52,10.0.82.239,17300,25,FTP,115,2.686,82,0,Germany,22-01-2025 01:38,Brute Force,1
170.118.159.224,10.0.33.185,6051,80,TCP,2461,0.0936,0,0,Ukraine,16-01-2025 08:51,DDoS,1
153.90.119.83,10.0.167.123,57100,53,HTTP,1384,1.647,0,0,China,21-01-2025 20:28,Normal,0
144.123.144.93,192.168.116.209,31425,3306,DNS,353,0.966,0,1,China,01-01-2025 20:11,Normal,0
56.158.106.25,192.168.65.152,57563,80,DNS,341,2.56,1,1,United Kingdom,22-01-2025 21:41,Normal,0
239.42.43.6,10.0.149.103,12683,25,TCP,152,2.04,276,0,United States,10-01-2025 22:04,Brute Force,1
1.76.91.77,192.168.221.200,42223,80,HTTP,1634,11.043,1,0,France,20-01-2025 11:35,Phishing,1
44.218.93.140,10.0.90.134,40213,5432,DNS,1156,4.671,0,1,Ukraine,28-01-2025 23:48,Normal,0
26.55.131.103,10.0.26.42,26524,347,TCP,92,0.0081,0,0,Canada,08-01-2025 20:30,Port Scan,1
219.183.75.44,10.0.93.189,25435,21,SSH,127,1.901,185,0,Nigeria,25-01-2025 07:40,Brute Force,1
243.144.162.232,172.16.170.22,31309,41660,TCP,43,0.0159,0,0,France,10-01-2025 02:55,Port Scan,1
180.207.129.80,10.0.156.248,28317,443,HTTPS,1108,0.464,1,1,Russia,15-01-2025 05:05,Normal,0
70.163.174.36,10.0.132.73,35769,22,TCP,444,2.265,374,0,France,24-01-2025 01:49,Brute Force,1
30.63.30.130,172.16.137.234,8085,443,ICMP,7094,0.0207,0,0,Nigeria,10-01-2025 05:48,DDoS,1
216.13.252.111,10.0.2.137,22249,8080,ICMP,8805,0.0695,0,0,South Korea,24-01-2025 00:55,DDoS,1
219.90.118.65,192.168.238.78,45404,53,TCP,215,2.606,1,1,Germany,19-01-2025 06:37,Normal,0
9.182.35.35,172.16.119.250,24388,5375,UDP,89,0.0157,0,0,Japan,20-01-2025 11:50,Port Scan,1
11.166.252.212,172.16.195.84,62689,21,HTTP,31555,1467.6,0,1,United Kingdom,14-01-2025 04:34,Data Exfiltration,1
231.247.88.135,10.0.78.34,30572,80,UDP,3462,0.086,0,0,China,12-01-2025 15:51,DDoS,1
204.108.150.93,192.168.80.123,49388,80,UDP,5406,0.0038,0,0,Canada,28-01-2025 00:56,DDoS,1
188.249.58.90,192.168.236.189,40351,22,FTP,308,1.313,500,0,Nigeria,25-01-2025 15:58,Brute Force,1
197.37.51.163,10.0.132.126,38045,3254,TCP,71,0.0434,0,0,United States,14-01-2025 06:56,Port Scan,1
141.116.26.100,10.0.152.89,64276,8080,TCP,8208,0.0149,0,0,Russia,15-01-2025 15:46,DDoS,1
147.223.145.193,192.168.68.34,61217,25,SSH,199,0.528,43,0,Ukraine,03-01-2025 00:34,Brute Force,1
75.200.49.212,192.168.91.200,27035,443,TCP,5960,0.0986,0,0,South Korea,25-01-2025 13:57,DDoS,1
187.102.130.50,10.0.62.18,41563,3389,FTP,245,2.52,455,0,United States,27-01-2025 20:11,Brute Force,1
241.174.95.46,192.168.251.173,7916,6667,HTTPS,3283,34.65,1,1,Russia,24-01-2025 02:12,Malware,1
232.210.212.152,10.0.67.200,37977,1337,HTTP,3749,182.83,1,0,United States,08-01-2025 19:46,Malware,1
13.243.16.85,192.168.112.79,18607,3306,HTTP,487,3.454,1,1,France,26-01-2025 15:03,Normal,0
102.243.53.190,172.16.88.74,6067,443,TCP,1422,1.797,1,0,Russia,03-01-2025 09:49,Normal,0
126.45.30.167,192.168.96.187,2143,80,TCP,924,4.835,1,1,South Korea,27-01-2025 06:11,Normal,0
83.188.120.71,172.16.82.18,35832,5432,HTTP,1309,1.899,0,1,United States,17-01-2025 21:03,Normal,0
27.134.177.169,192.168.172.161,35526,80,HTTPS,1466,6.919,5,1,Ukraine,01-01-2025 20:54,Phishing,1
128.216.240.189,172.16.36.238,57952,53,DNS,377,4.893,0,0,United States,19-01-2025 19:20,Normal,0
133.245.153.152,172.16.153.39,23310,3306,DNS,1391,1.238,0,0,China,20-01-2025 01:56,Normal,0
65.245.28.248,192.168.12.1,34213,44608,UDP,45,0.0036,0,0,Iran,29-01-2025 01:22,Port Scan,1
21.42.142.97,192.168.40.245,9069,21,SSH,133,2.268,431,0,Canada,05-01-2025 19:41,Brute Force,1
42.107.31.137,172.16.209.41,37833,1337,HTTPS,1663,210.09,1,0,Brazil,08-01-2025 09:06,Malware,1
243.36.182.134,192.168.240.17,46673,8080,HTTP,839,1.347,1,0,Russia,10-01-2025 16:10,Normal,0
182.240.37.74,172.16.72.72,8196,3389,FTP,287,2.953,202,0,Iran,28-01-2025 21:06,Brute Force,1
111.232.168.89,172.16.72.39,37817,80,TCP,6123,0.0803,0,0,China,10-01-2025 07:45,DDoS,1
131.143.10.162,10.0.134.136,33141,25,SSH,215,1.988,348,0,United States,28-01-2025 12:11,Brute Force,1
185.154.227.229,10.0.56.44,53440,443,HTTP,331,8.805,5,0,Germany,06-01-2025 10:52,Phishing,1
77.147.33.26,10.0.32.183,60588,8080,TCP,4720,0.0815,0,0,France,22-01-2025 01:14,DDoS,1
35.164.232.9,10.0.51.125,39578,25,HTTPS,1246,1.529,0,1,China,14-01-2025 23:43,Normal,0
23.59.208.223,192.168.2.102,13410,25,HTTPS,16456,1589.11,0,1,China,16-01-2025 19:57,Data Exfiltration,1
18.98.45.103,10.0.250.25,50680,443,ICMP,2823,0.0413,0,0,China,26-01-2025 10:49,DDoS,1
62.54.157.156,192.168.78.146,42166,443,TCP,492,3.855,1,0,Netherlands,19-01-2025 19:37,Normal,0
147.89.16.131,172.16.94.89,54017,80,TCP,2890,0.0744,0,0,Japan,18-01-2025 13:04,DDoS,1
161.130.91.32,192.168.63.115,20551,342,UDP,61,0.0492,0,0,Brazil,13-01-2025 14:38,Port Scan,1
119.180.29.44,172.16.245.168,33766,22,HTTPS,513,3.832,0,0,Ukraine,24-01-2025 17:18,Normal,0
62.199.221.32,192.168.216.80,64527,8080,DNS,525,2.963,0,0,Ukraine,08-01-2025 05:35,Normal,0
249.123.130.175,192.168.173.238,35497,443,ICMP,4273,0.061,0,0,Brazil,14-01-2025 16:57,DDoS,1
254.127.216.77,192.168.94.75,1940,3306,HTTPS,1058,0.588,0,0,China,04-01-2025 19:01,Normal,0
20.166.222.251,192.168.196.119,39056,80,DNS,1370,3.294,1,1,Brazil,14-01-2025 22:28,Normal,0
164.41.21.37,192.168.140.132,30849,53,TCP,1471,0.499,1,1,Russia,22-01-2025 06:59,Normal,0
141.136.245.190,192.168.242.198,1154,33644,UDP,98,0.0336,0,0,Netherlands,19-01-2025 13:54,Port Scan,1
41.107.140.138,10.0.47.90,15520,8080,UDP,4112,0.0367,0,0,Japan,25-01-2025 12:31,DDoS,1
192.107.45.52,192.168.187.136,33909,8080,HTTP,3889,283.81,2,1,Japan,16-01-2025 20:39,Malware,1
114.43.190.247,172.16.122.16,3428,80,UDP,3160,0.0238,0,0,Brazil,12-01-2025 13:44,DDoS,1
99.14.65.178,172.16.141.231,21494,27610,TCP,90,0.0408,0,0,Germany,05-01-2025 19:47,Port Scan,1
215.153.135.237,192.168.125.177,25750,8080,HTTP,780,4.133,0,1,China,07-01-2025 05:01,Normal,0
172.40.107.179,192.168.95.233,52397,53,DNS,1032,4.572,1,1,China,19-01-2025 00:14,Normal,0
33.62.22.102,192.168.113.173,13251,8080,TCP,2279,0.0999,0,0,India,02-01-2025 09:36,DDoS,1
135.9.196.151,172.16.131.215,57627,6667,HTTPS,3444,180.39,1,0,Russia,04-01-2025 14:14,Malware,1
249.190.159.216,10.0.94.129,39336,6667,HTTPS,3027,275.1,2,0,Russia,10-01-2025 22:23,Malware,1
86.134.72.157,192.168.239.49,56361,80,TCP,2189,0.0568,0,0,China,07-01-2025 19:00,DDoS,1
145.84.161.169,192.168.21.48,31445,443,HTTP,872,4.269,0,0,Brazil,23-01-2025 17:16,Normal,0
224.144.23.56,172.16.227.190,28261,5432,HTTPS,1068,3.67,1,0,Iran,22-01-2025 15:08,Normal,0
97.127.177.143,10.0.55.152,52323,25,SSH,254,1.208,266,0,United States,05-01-2025 19:50,Brute Force,1
34.251.148.176,192.168.51.185,18715,8080,UDP,8414,0.0387,0,0,Iran,28-01-2025 17:44,DDoS,1
55.22.131.253,10.0.3.112,47313,443,HTTP,695,2.681,1,1,United States,29-01-2025 20:03,Normal,0
254.117.89.178,192.168.226.167,3737,25,SSH,212,1.214,104,0,Brazil,08-01-2025 06:52,Brute Force,1
162.38.87.130,192.168.92.40,21776,25,DNS,1007,3.815,1,1,Brazil,23-01-2025 18:36,Normal,0
137.8.69.171,192.168.96.46,49565,16893,UDP,57,0.0409,0,0,Nigeria,09-01-2025 09:03,Port Scan,1
